attack_100,1.1560488873573365
attack_104,1.0835846860286815
attack_105,0.8679403503325012
attack_107,0.8726258109505793
attack_112,1.2009192147233045
attack_115,1.0419030465842158
attack_118,1.063432506552568
attack_119,0.7617526665975921
attack_125,0.2750963562101217
attack_129,1.0779867215688734
attack_131,1.3259315641377
attack_134,1.139595269182444
attack_16,1.2327696793497736
attack_1635,1.5390653608642357
attack_171,0.8816564836313296
attack_172,0.7290564901043121
attack_174,0.8880044942911539
attack_175,1.4009014135435025
attack_177,0.6242405497379838
attack_181,0.8205138098385893
attack_185,1.0281849641334648
attack_199,0.8977507653566602
attack_31,1.06176488185591
attack_36,0.6803556403998512
attack_398,-0.5327599509949562
attack_40,1.904065673307195
attack_4437,0.618929819026794
attack_54,1.1249173224856284
attack_55,0.9775491559320241
attack_6,1.4464964589451415
attack_65,1.1565478806305174
attack_66,0.7809312569697926
attack_7,1.6540379900384563
attack_74,0.460940250078135
attack_76,0.6470850602150353
attack_78,0.6026436819781255
attack_79,0.8315327330995053
attack_80,1.0920123169611613
attack_81,1.0127245591733376
attack_83,0.9626899054854791
attack_87,1.3935346864174574
attack_9,0.8481700653436784
attack_91,1.4251177261633574
attack_95,1.0874055787786732
attack_98,0.8387684510128118
defence_100,-0.7377967057304798
defence_104,-0.7487238773687083
defence_105,-0.7034348851555531
defence_107,-0.414169172863755
defence_112,-0.9719738772630819
defence_115,-0.7132973307556467
defence_118,-0.6395030266095829
defence_119,-0.6024923615219467
defence_125,-1.2001278881657766
defence_129,-0.7755416009249713
defence_131,-1.2088235626648998
defence_134,-0.9455072271166092
defence_16,-0.9194920792453323
defence_1635,-1.3718701583404442
defence_171,-0.7141291874696822
defence_172,-0.6180604424403404
defence_174,-0.37685330952159574
defence_175,-0.9447335745895133
defence_177,-0.6325518099281221
defence_181,-0.5828816589993919
defence_185,-0.7308117750215634
defence_199,-0.7427185336756066
defence_31,-0.6591912816749681
defence_36,-0.525950815220796
defence_398,-1.9116648559616536
defence_40,-1.2873594712671976
defence_4437,-0.31385003312317056
defence_54,-0.8945700435734746
defence_55,-0.65837559730371
defence_6,-1.1335875807965754
defence_65,-0.7767131161499874
defence_66,-0.6236985011258436
defence_7,-1.1133885174643232
defence_74,-0.554726847287616
defence_76,-0.8162200575338855
defence_78,-0.6352269989318005
defence_79,-0.6461831360752339
defence_80,-1.0558384293617913
defence_81,-0.87088464461408
defence_83,-0.9277240139269288
defence_87,-1.0553683320766218
defence_9,-0.723054842077719
defence_91,-0.9920596982313437
defence_95,-0.8834706966971121
defence_98,-0.5894047059045545
rho,-0.1171322192060248
home_adv,0.1812726947902056
