attack_100,1.0572032861061171
attack_104,1.1997559627285515
attack_105,0.7526048501262796
attack_107,0.8535372110658916
attack_112,1.2205323558352028
attack_115,0.9190675207048887
attack_118,0.9813368522596816
attack_119,0.7720336482940924
attack_125,0.5029737386306193
attack_129,1.0129704750345112
attack_131,1.2324550860986039
attack_134,1.1368911619947393
attack_16,1.088710230329704
attack_1635,1.4384902418764414
attack_171,0.8570076503202959
attack_172,0.6567909244022833
attack_174,0.9176107432735522
attack_175,1.3721558666810685
attack_177,0.7172097142848671
attack_181,0.9943622075961114
attack_185,0.9668913659065982
attack_199,0.9363899779481243
attack_31,1.0488678612843114
attack_36,0.785316867974753
attack_398,-0.21647447379395565
attack_40,1.8273686057483634
attack_4437,0.6783699143225219
attack_54,1.1529163072106337
attack_55,0.9231313097621591
attack_6,1.4068704932292808
attack_65,1.165829208697779
attack_66,0.7800129407484939
attack_7,1.6777684760808442
attack_74,0.696138017617109
attack_76,0.7767153729217375
attack_78,0.6648952878396933
attack_79,1.0114261560847286
attack_80,1.0673738095696317
attack_81,1.1110854951360696
attack_83,0.9351251295517437
attack_87,1.3788928025178422
attack_9,1.0584878726316265
attack_91,1.300119291357406
attack_95,1.084547702512602
attack_98,0.8242701200828801
defence_100,-0.8617739509161034
defence_104,-0.7001277164311908
defence_105,-0.8230963032104313
defence_107,-0.5001116140380831
defence_112,-0.9157252120315663
defence_115,-0.7227249643505306
defence_118,-0.7371991893354425
defence_119,-0.7572813298380999
defence_125,-0.8686366056660122
defence_129,-0.7984254505303525
defence_131,-1.0744300615339724
defence_134,-0.8638678471700209
defence_16,-0.8777645447494538
defence_1635,-1.2627651880480257
defence_171,-0.8504420156680053
defence_172,-0.5070059637298586
defence_174,-0.38589509573080644
defence_175,-0.9726769965316905
defence_177,-0.7173589745653381
defence_181,-0.5862030855371119
defence_185,-0.7732668085506357
defence_199,-0.7981748048184043
defence_31,-0.6330845141429254
defence_36,-0.593038749019741
defence_398,-2.0224306661345386
defence_40,-1.4766104539326657
defence_4437,-0.3252106301217878
defence_54,-0.9965573569120638
defence_55,-0.7713496146962302
defence_6,-1.1044598108831494
defence_65,-0.8445789067361231
defence_66,-0.7062335155306868
defence_7,-1.1361154168552172
defence_74,-0.8279698023964398
defence_76,-0.7667390262583166
defence_78,-0.6184510897669291
defence_79,-0.7371287947667806
defence_80,-0.9287637411095987
defence_81,-0.9072530557462493
defence_83,-0.8999396829343601
defence_87,-1.0241730874527497
defence_9,-0.9066566059632551
defence_91,-0.9970843150806055
defence_95,-0.8986470017543535
defence_98,-0.7307418816889842
rho,-0.1118943108576805
home_adv,0.20051661671009932
